"","State","Date","WindGustSpeed","WindCata"
"23361","NT","2011-08-29",33,"Safe"
"23362","NT","2011-08-30",46,"Safe"
"23363","NT","2011-08-31",41,"Safe"
"23364","NT","2011-09-01",43,"Safe"
"23365","NT","2011-09-02",39,"Safe"
"23366","NT","2011-09-03",41,"Safe"
"23367","NT","2011-09-04",31,"Safe"
"23368","NT","2011-09-05",44,"Safe"
"23369","NT","2011-09-06",41,"Safe"
"23370","NT","2011-09-07",31,"Safe"
"23371","NT","2011-09-09",52,"Safe"
"23372","NT","2011-09-10",48,"Safe"
"23373","NT","2011-09-11",48,"Safe"
"23374","NT","2011-09-12",52,"Safe"
"23375","NT","2011-09-13",57,"Safe"
"23376","NT","2011-09-14",54,"Safe"
"23377","NT","2011-09-15",43,"Safe"
"23378","NT","2011-09-16",41,"Safe"
"23379","NT","2011-09-17",35,"Safe"
"23380","NT","2011-09-18",44,"Safe"
"23381","NT","2011-09-19",54,"Safe"
"23382","NT","2011-09-20",41,"Safe"
"23383","NT","2011-09-21",37,"Safe"
"23384","NT","2011-09-22",50,"Safe"
"23385","NT","2011-09-23",33,"Safe"
"23386","NT","2011-09-24",39,"Safe"
"23387","NT","2011-09-25",39,"Safe"
"23388","NT","2011-09-26",50,"Safe"
"23389","NT","2011-09-27",56,"Safe"
"23390","NT","2011-09-28",61,"Safe"
"23391","NT","2011-09-29",37,"Safe"
"23392","NT","2011-09-30",67,"MinorHazard"
"23393","NT","2011-10-01",43,"Safe"
"23394","NT","2011-10-02",39,"Safe"
"23395","NT","2011-10-03",43,"Safe"
"23396","NT","2011-10-04",46,"Safe"
"23397","NT","2011-10-05",33,"Safe"
"23398","NT","2011-10-06",35,"Safe"
"23399","NT","2011-10-07",52,"Safe"
"23400","NT","2011-10-08",37,"Safe"
"23401","NT","2011-10-09",56,"Safe"
"23402","NT","2011-10-10",41,"Safe"
"23403","NT","2011-10-11",48,"Safe"
"23404","NT","2011-10-12",41,"Safe"
"23405","NT","2011-10-13",63,"MinorHazard"
"23406","NT","2011-10-14",52,"Safe"
"23407","NT","2011-10-15",48,"Safe"
"23408","NT","2011-10-16",67,"MinorHazard"
"23409","NT","2011-10-17",48,"Safe"
"23410","NT","2011-10-18",35,"Safe"
"23411","NT","2011-10-19",56,"Safe"
"23412","NT","2011-10-20",63,"MinorHazard"
"23413","NT","2011-10-21",46,"Safe"
"23414","NT","2011-10-23",41,"Safe"
"23415","NT","2011-10-24",80,"MinorHazard"
"23416","NT","2011-10-25",57,"Safe"
"23417","NT","2011-10-26",39,"Safe"
"23418","NT","2011-10-27",33,"Safe"
"23419","NT","2011-10-28",85,"MinorHazard"
"23420","NT","2011-10-29",52,"Safe"
"23421","NT","2011-10-30",46,"Safe"
"23422","NT","2011-10-31",37,"Safe"
"23423","NT","2011-11-01",44,"Safe"
"23424","NT","2011-11-02",39,"Safe"
"23425","NT","2011-11-03",31,"Safe"
"23426","NT","2011-11-04",39,"Safe"
"23427","NT","2011-11-05",44,"Safe"
"23428","NT","2011-11-06",44,"Safe"
"23429","NT","2011-11-07",67,"MinorHazard"
"23430","NT","2011-11-08",46,"Safe"
"23431","NT","2011-11-09",50,"Safe"
"23432","NT","2011-11-10",52,"Safe"
"23433","NT","2011-11-11",39,"Safe"
"23434","NT","2011-11-12",52,"Safe"
"23435","NT","2011-11-13",37,"Safe"
"23436","NT","2011-11-14",61,"Safe"
"23437","NT","2011-11-15",41,"Safe"
"23438","NT","2011-11-16",39,"Safe"
"23439","NT","2011-11-17",44,"Safe"
"23440","NT","2011-11-18",35,"Safe"
"23441","NT","2011-11-19",50,"Safe"
"23442","NT","2011-11-20",52,"Safe"
"23443","NT","2011-11-21",37,"Safe"
"23444","NT","2011-11-22",35,"Safe"
"23445","NT","2011-11-23",44,"Safe"
"23446","NT","2011-11-24",43,"Safe"
"23447","NT","2011-11-25",50,"Safe"
"23448","NT","2011-11-26",57,"Safe"
"23449","NT","2011-11-27",39,"Safe"
"23450","NT","2011-11-28",43,"Safe"
"23451","NT","2011-11-29",48,"Safe"
"23452","NT","2011-11-30",54,"Safe"
"23453","NT","2011-12-01",63,"MinorHazard"
"23454","NT","2011-12-02",50,"Safe"
"23455","NT","2011-12-03",37,"Safe"
"23456","NT","2011-12-04",52,"Safe"
"23457","NT","2011-12-05",44,"Safe"
"23458","NT","2011-12-06",39,"Safe"
"23459","NT","2011-12-07",37,"Safe"
"23460","NT","2011-12-08",50,"Safe"
"23461","NT","2011-12-09",63,"MinorHazard"
"23462","NT","2011-12-10",50,"Safe"
"23463","NT","2011-12-11",39,"Safe"
"23464","NT","2011-12-12",61,"Safe"
"23465","NT","2011-12-13",41,"Safe"
"23466","NT","2011-12-14",46,"Safe"
"23467","NT","2011-12-15",50,"Safe"
"23468","NT","2011-12-16",69,"MinorHazard"
"23469","NT","2011-12-17",41,"Safe"
"23470","NT","2011-12-18",52,"Safe"
"23471","NT","2011-12-19",50,"Safe"
"23472","NT","2011-12-20",37,"Safe"
"23473","NT","2011-12-21",52,"Safe"
"23474","NT","2011-12-22",46,"Safe"
"23475","NT","2011-12-23",54,"Safe"
"23476","NT","2011-12-24",48,"Safe"
"23477","NT","2011-12-25",50,"Safe"
"23478","NT","2011-12-26",56,"Safe"
"23479","NT","2011-12-27",39,"Safe"
"23480","NT","2011-12-28",44,"Safe"
"23481","NT","2011-12-29",44,"Safe"
"23482","NT","2011-12-30",44,"Safe"
"23483","NT","2011-12-31",46,"Safe"
"23484","NT","2012-01-01",41,"Safe"
"23485","NT","2012-01-02",65,"MinorHazard"
"23486","NT","2012-01-03",67,"MinorHazard"
"23487","NT","2012-01-04",50,"Safe"
"23488","NT","2012-01-05",48,"Safe"
"23489","NT","2012-01-06",46,"Safe"
"23490","NT","2012-01-07",96,"Damaging"
"23491","NT","2012-01-08",44,"Safe"
"23492","NT","2012-01-09",44,"Safe"
"23493","NT","2012-01-10",41,"Safe"
"23494","NT","2012-01-11",37,"Safe"
"23495","NT","2012-01-12",72,"MinorHazard"
"23496","NT","2012-01-13",72,"MinorHazard"
"23497","NT","2012-01-14",37,"Safe"
"23498","NT","2012-01-15",46,"Safe"
"23499","NT","2012-01-16",59,"Safe"
"23500","NT","2012-01-17",44,"Safe"
"23501","NT","2012-01-18",96,"Damaging"
"23502","NT","2012-01-19",46,"Safe"
"23503","NT","2012-01-20",43,"Safe"
"23504","NT","2012-01-21",56,"Safe"
"23505","NT","2012-01-22",52,"Safe"
"23506","NT","2012-01-23",57,"Safe"
"23507","NT","2012-01-24",80,"MinorHazard"
"23508","NT","2012-01-25",93,"Damaging"
"23509","NT","2012-01-26",76,"MinorHazard"
"23510","NT","2012-01-27",50,"Safe"
"23511","NT","2012-01-28",63,"MinorHazard"
"23512","NT","2012-01-29",56,"Safe"
"23513","NT","2012-01-30",67,"MinorHazard"
"23514","NT","2012-01-31",63,"MinorHazard"
"23515","NT","2012-02-01",54,"Safe"
"23516","NT","2012-02-02",56,"Safe"
"23517","NT","2012-02-03",52,"Safe"
"23518","NT","2012-02-04",57,"Safe"
"23519","NT","2012-02-05",50,"Safe"
"23520","NT","2012-02-06",50,"Safe"
"23521","NT","2012-02-07",59,"Safe"
"23522","NT","2012-02-08",48,"Safe"
"23523","NT","2012-02-09",52,"Safe"
"23524","NT","2012-02-10",41,"Safe"
"23525","NT","2012-02-11",39,"Safe"
"23526","NT","2012-02-12",41,"Safe"
"23527","NT","2012-02-13",37,"Safe"
"23528","NT","2012-02-14",37,"Safe"
"23529","NT","2012-02-15",54,"Safe"
"23530","NT","2012-02-16",41,"Safe"
"23531","NT","2012-02-17",56,"Safe"
"23532","NT","2012-02-18",61,"Safe"
"23533","NT","2012-02-19",52,"Safe"
"23534","NT","2012-02-20",39,"Safe"
"23535","NT","2012-02-21",43,"Safe"
"23536","NT","2012-02-22",35,"Safe"
"23537","NT","2012-02-23",37,"Safe"
"23538","NT","2012-02-24",56,"Safe"
"23539","NT","2012-02-25",41,"Safe"
"23540","NT","2012-02-26",37,"Safe"
"23541","NT","2012-02-27",48,"Safe"
"23542","NT","2012-02-28",35,"Safe"
"23543","NT","2012-02-29",46,"Safe"
"23544","NT","2012-03-01",44,"Safe"
"23545","NT","2012-03-02",48,"Safe"
"23546","NT","2012-03-03",35,"Safe"
"23547","NT","2012-03-04",37,"Safe"
"23548","NT","2012-03-05",41,"Safe"
"23549","NT","2012-03-06",52,"Safe"
"23550","NT","2012-03-07",72,"MinorHazard"
"23551","NT","2012-03-08",39,"Safe"
"23552","NT","2012-03-09",39,"Safe"
"23553","NT","2012-03-10",61,"Safe"
"23554","NT","2012-03-11",48,"Safe"
"23555","NT","2012-03-12",43,"Safe"
"23556","NT","2012-03-13",54,"Safe"
"23557","NT","2012-03-14",78,"MinorHazard"
"23558","NT","2012-03-15",85,"MinorHazard"
"23559","NT","2012-03-16",54,"Safe"
"23560","NT","2012-03-17",61,"Safe"
"23561","NT","2012-03-18",46,"Safe"
"23562","NT","2012-03-19",43,"Safe"
"23563","NT","2012-03-20",43,"Safe"
"23564","NT","2012-03-21",56,"Safe"
"23565","NT","2012-03-22",41,"Safe"
"23566","NT","2012-03-23",39,"Safe"
"23567","NT","2012-03-24",54,"Safe"
"23568","NT","2012-03-25",41,"Safe"
"23569","NT","2012-03-26",35,"Safe"
"23570","NT","2012-03-27",37,"Safe"
"23571","NT","2012-03-28",30,"Safe"
"23572","NT","2012-03-29",33,"Safe"
"23573","NT","2012-03-30",33,"Safe"
"23574","NT","2012-03-31",41,"Safe"
"23575","NT","2012-04-01",65,"MinorHazard"
"23576","NT","2012-04-02",39,"Safe"
"23577","NT","2012-04-03",37,"Safe"
"23578","NT","2012-04-04",30,"Safe"
"23579","NT","2012-04-06",41,"Safe"
"23580","NT","2012-04-07",35,"Safe"
"23581","NT","2012-04-08",35,"Safe"
"23582","NT","2012-04-09",43,"Safe"
"23583","NT","2012-04-10",52,"Safe"
"23584","NT","2012-04-14",39,"Safe"
"23585","NT","2012-04-15",41,"Safe"
"23586","NT","2012-04-16",48,"Safe"
"23587","NT","2012-04-17",48,"Safe"
"23588","NT","2012-04-18",37,"Safe"
"23589","NT","2012-04-19",43,"Safe"
"23590","NT","2012-04-20",46,"Safe"
"23591","NT","2012-04-21",50,"Safe"
"23592","NT","2012-04-22",31,"Safe"
"23593","NT","2012-04-23",37,"Safe"
"23594","NT","2012-04-24",44,"Safe"
"23595","NT","2012-04-25",50,"Safe"
"23596","NT","2012-04-26",44,"Safe"
"23597","NT","2012-04-27",39,"Safe"
"23598","NT","2012-04-28",44,"Safe"
"23599","NT","2012-04-29",46,"Safe"
"23600","NT","2012-04-30",31,"Safe"
"23601","NT","2012-05-01",43,"Safe"
"23602","NT","2012-05-02",56,"Safe"
"23603","NT","2012-05-03",41,"Safe"
"23604","NT","2012-05-04",50,"Safe"
"23605","NT","2012-05-05",46,"Safe"
"23606","NT","2012-05-06",41,"Safe"
"23607","NT","2012-05-07",33,"Safe"
"23608","NT","2012-05-08",41,"Safe"
"23609","NT","2012-05-09",33,"Safe"
"23610","NT","2012-05-10",37,"Safe"
"23611","NT","2012-05-11",39,"Safe"
"23612","NT","2012-05-12",50,"Safe"
"23613","NT","2012-05-13",39,"Safe"
"23614","NT","2012-05-14",46,"Safe"
"23615","NT","2012-05-15",46,"Safe"
"23616","NT","2012-05-16",39,"Safe"
"23617","NT","2012-05-17",39,"Safe"
"23618","NT","2012-05-18",41,"Safe"
"23619","NT","2012-05-19",41,"Safe"
"23620","NT","2012-05-20",43,"Safe"
"23621","NT","2012-05-21",48,"Safe"
"23622","NT","2012-05-22",44,"Safe"
"23623","NT","2012-05-23",48,"Safe"
"23624","NT","2012-05-24",46,"Safe"
"23625","NT","2012-05-25",56,"Safe"
"23626","NT","2012-05-26",46,"Safe"
"23627","NT","2012-05-27",41,"Safe"
"23628","NT","2012-05-28",48,"Safe"
"23629","NT","2012-05-29",48,"Safe"
"23630","NT","2012-05-30",41,"Safe"
"23631","NT","2012-05-31",33,"Safe"
"23632","NT","2012-06-01",37,"Safe"
"23633","NT","2012-06-02",37,"Safe"
"23634","NT","2012-06-03",39,"Safe"
"23635","NT","2012-06-04",52,"Safe"
"23636","NT","2012-06-05",50,"Safe"
"23637","NT","2012-06-06",46,"Safe"
"23638","NT","2012-06-07",43,"Safe"
"23639","NT","2012-06-08",41,"Safe"
"23640","NT","2012-06-09",37,"Safe"
"23641","NT","2012-06-10",39,"Safe"
"23642","NT","2012-06-11",26,"Safe"
"23643","NT","2012-06-12",30,"Safe"
"23644","NT","2012-06-13",37,"Safe"
"23645","NT","2012-06-14",31,"Safe"
"23646","NT","2012-06-15",37,"Safe"
"23647","NT","2012-06-16",39,"Safe"
"23648","NT","2012-06-17",56,"Safe"
"23649","NT","2012-06-18",50,"Safe"
"23650","NT","2012-06-19",52,"Safe"
"23651","NT","2012-06-20",43,"Safe"
"23652","NT","2012-06-21",46,"Safe"
"23653","NT","2012-06-22",43,"Safe"
"23654","NT","2012-06-23",48,"Safe"
"23655","NT","2012-06-24",50,"Safe"
"23656","NT","2012-06-25",50,"Safe"
"23657","NT","2012-06-26",44,"Safe"
"23658","NT","2012-06-27",39,"Safe"
"23659","NT","2012-06-28",30,"Safe"
"23660","NT","2012-06-29",31,"Safe"
"23661","NT","2012-06-30",30,"Safe"
"23662","NT","2012-07-01",48,"Safe"
"23663","NT","2012-07-02",43,"Safe"
"23664","NT","2012-07-03",48,"Safe"
"23665","NT","2012-07-04",48,"Safe"
"23666","NT","2012-07-05",54,"Safe"
"23667","NT","2012-07-06",48,"Safe"
"23668","NT","2012-07-07",39,"Safe"
"23669","NT","2012-07-08",30,"Safe"
"23670","NT","2012-07-09",33,"Safe"
"23671","NT","2012-07-10",31,"Safe"
"23672","NT","2012-07-11",54,"Safe"
"23673","NT","2012-07-12",31,"Safe"
"23674","NT","2012-07-13",33,"Safe"
"23675","NT","2012-07-14",39,"Safe"
"23676","NT","2012-07-15",44,"Safe"
"23677","NT","2012-07-16",48,"Safe"
"23678","NT","2012-07-17",44,"Safe"
"23679","NT","2012-07-18",44,"Safe"
"23680","NT","2012-07-19",46,"Safe"
"23681","NT","2012-07-20",41,"Safe"
"23682","NT","2012-07-21",50,"Safe"
"23683","NT","2012-07-22",41,"Safe"
"23684","NT","2012-07-23",37,"Safe"
"23685","NT","2012-07-24",37,"Safe"
"23686","NT","2012-07-25",37,"Safe"
"23687","NT","2012-07-26",31,"Safe"
"23688","NT","2012-07-27",39,"Safe"
"23689","NT","2012-07-28",43,"Safe"
"23690","NT","2012-07-29",39,"Safe"
"23691","NT","2012-07-30",48,"Safe"
"23692","NT","2012-07-31",48,"Safe"
"23693","NT","2012-08-01",52,"Safe"
"23694","NT","2012-08-02",33,"Safe"
"23695","NT","2012-08-03",33,"Safe"
"23696","NT","2012-08-04",31,"Safe"
"23697","NT","2012-08-05",35,"Safe"
"23698","NT","2012-08-06",46,"Safe"
"23699","NT","2012-08-07",54,"Safe"
"23700","NT","2012-08-08",48,"Safe"
"23701","NT","2012-08-09",46,"Safe"
"23702","NT","2012-08-10",52,"Safe"
"23703","NT","2012-08-11",48,"Safe"
"23704","NT","2012-08-12",50,"Safe"
"23705","NT","2012-08-13",48,"Safe"
"23706","NT","2012-08-14",41,"Safe"
"23707","NT","2012-08-15",39,"Safe"
"23708","NT","2012-08-16",35,"Safe"
"23709","NT","2012-08-17",37,"Safe"
"23710","NT","2012-08-18",35,"Safe"
"23711","NT","2012-08-19",39,"Safe"
"23712","NT","2012-08-20",39,"Safe"
"23713","NT","2012-08-21",59,"Safe"
"23714","NT","2012-08-22",65,"MinorHazard"
"23715","NT","2012-08-23",37,"Safe"
"23716","NT","2012-08-24",37,"Safe"
"23717","NT","2012-08-25",33,"Safe"
"23718","NT","2012-08-26",39,"Safe"
"23719","NT","2012-08-27",50,"Safe"
"23720","NT","2012-08-28",43,"Safe"
"23721","NT","2012-08-29",48,"Safe"
"23722","NT","2012-08-30",39,"Safe"
"23723","NT","2012-08-31",52,"Safe"
"23724","NT","2012-09-01",37,"Safe"
"23725","NT","2012-09-02",39,"Safe"
"23726","NT","2012-09-03",31,"Safe"
"23727","NT","2012-09-04",37,"Safe"
"23728","NT","2012-09-05",52,"Safe"
"23729","NT","2012-09-06",33,"Safe"
"23730","NT","2012-09-07",41,"Safe"
"23731","NT","2012-09-08",54,"Safe"
"23732","NT","2012-09-09",48,"Safe"
"23733","NT","2012-09-10",39,"Safe"
"23734","NT","2012-09-11",43,"Safe"
"23735","NT","2012-09-12",35,"Safe"
"23736","NT","2012-09-13",44,"Safe"
"23737","NT","2012-09-14",43,"Safe"
"23738","NT","2012-09-15",37,"Safe"
"23739","NT","2012-09-16",37,"Safe"
"23740","NT","2012-09-17",35,"Safe"
"23741","NT","2012-09-18",56,"Safe"
"23742","NT","2012-09-19",50,"Safe"
"23743","NT","2012-09-20",46,"Safe"
"23744","NT","2012-09-21",41,"Safe"
"23745","NT","2012-09-22",41,"Safe"
"23746","NT","2012-09-23",48,"Safe"
"23747","NT","2012-09-24",39,"Safe"
"23748","NT","2012-09-25",44,"Safe"
"23749","NT","2012-09-26",50,"Safe"
"23750","NT","2012-09-27",52,"Safe"
"23751","NT","2012-09-28",57,"Safe"
"23752","NT","2012-09-29",35,"Safe"
"23753","NT","2012-09-30",57,"Safe"
"23754","NT","2012-10-01",52,"Safe"
"23755","NT","2012-10-03",48,"Safe"
"23756","NT","2012-10-04",43,"Safe"
"23757","NT","2012-10-05",48,"Safe"
"23758","NT","2012-10-06",44,"Safe"
"23759","NT","2012-10-07",37,"Safe"
"23760","NT","2012-10-08",35,"Safe"
"23761","NT","2012-10-09",43,"Safe"
"23762","NT","2012-10-10",59,"Safe"
"23763","NT","2012-10-11",46,"Safe"
"23764","NT","2012-10-12",44,"Safe"
"23765","NT","2012-10-13",41,"Safe"
"23766","NT","2012-10-14",37,"Safe"
"23767","NT","2012-10-15",37,"Safe"
"23768","NT","2012-10-16",44,"Safe"
"23769","NT","2012-10-17",39,"Safe"
"23770","NT","2012-10-18",43,"Safe"
"23771","NT","2012-10-19",39,"Safe"
"23772","NT","2012-10-20",50,"Safe"
"23773","NT","2012-10-21",41,"Safe"
"23774","NT","2012-10-22",48,"Safe"
"23775","NT","2012-10-23",39,"Safe"
"23776","NT","2012-10-24",70,"MinorHazard"
"23777","NT","2012-10-25",52,"Safe"
"23778","NT","2012-10-26",37,"Safe"
"23779","NT","2012-10-27",46,"Safe"
"23780","NT","2012-10-28",57,"Safe"
"23781","NT","2012-10-29",35,"Safe"
"23782","NT","2012-10-30",41,"Safe"
"23783","NT","2012-10-31",39,"Safe"
"23784","NT","2012-11-01",46,"Safe"
"23785","NT","2012-11-02",44,"Safe"
"23786","NT","2012-11-03",50,"Safe"
"23787","NT","2012-11-04",52,"Safe"
"23788","NT","2012-11-05",61,"Safe"
"23789","NT","2012-11-06",72,"MinorHazard"
"23790","NT","2012-11-07",54,"Safe"
"23791","NT","2012-11-08",39,"Safe"
"23792","NT","2012-11-09",54,"Safe"
"23793","NT","2012-11-10",48,"Safe"
"23794","NT","2012-11-11",46,"Safe"
"23795","NT","2012-11-12",44,"Safe"
"23796","NT","2012-11-13",41,"Safe"
"23797","NT","2012-11-14",39,"Safe"
"23798","NT","2012-11-15",50,"Safe"
"23799","NT","2012-11-16",54,"Safe"
"23800","NT","2012-11-17",56,"Safe"
"23801","NT","2012-11-18",46,"Safe"
"23802","NT","2012-11-19",37,"Safe"
"23803","NT","2012-11-20",33,"Safe"
"23804","NT","2012-11-21",41,"Safe"
"23805","NT","2012-11-22",41,"Safe"
"23806","NT","2012-11-23",33,"Safe"
"23807","NT","2012-11-24",52,"Safe"
"23808","NT","2012-11-25",50,"Safe"
"23809","NT","2012-11-26",65,"MinorHazard"
"23810","NT","2012-11-27",35,"Safe"
"23811","NT","2012-11-28",37,"Safe"
"23812","NT","2012-11-29",54,"Safe"
"23813","NT","2012-11-30",46,"Safe"
"23814","NT","2013-01-01",41,"Safe"
"23815","NT","2013-01-02",50,"Safe"
"23816","NT","2013-01-03",48,"Safe"
"23817","NT","2013-01-04",30,"Safe"
"23818","NT","2013-01-05",67,"MinorHazard"
"23819","NT","2013-01-06",91,"Damaging"
"23820","NT","2013-01-07",52,"Safe"
"23821","NT","2013-01-08",59,"Safe"
"23822","NT","2013-01-09",41,"Safe"
"23823","NT","2013-01-10",50,"Safe"
"23824","NT","2013-01-11",43,"Safe"
"23825","NT","2013-01-12",74,"MinorHazard"
"23826","NT","2013-01-13",67,"MinorHazard"
"23827","NT","2013-01-14",41,"Safe"
"23828","NT","2013-01-15",48,"Safe"
"23829","NT","2013-01-16",41,"Safe"
"23830","NT","2013-01-17",59,"Safe"
"23831","NT","2013-01-18",61,"Safe"
"23832","NT","2013-01-19",59,"Safe"
"23833","NT","2013-01-20",61,"Safe"
"23834","NT","2013-01-21",56,"Safe"
"23835","NT","2013-01-22",54,"Safe"
"23836","NT","2013-01-23",52,"Safe"
"23837","NT","2013-01-24",46,"Safe"
"23838","NT","2013-01-25",48,"Safe"
"23839","NT","2013-01-26",48,"Safe"
"23840","NT","2013-01-27",48,"Safe"
"23841","NT","2013-01-28",50,"Safe"
"23842","NT","2013-01-29",43,"Safe"
"23843","NT","2013-01-30",41,"Safe"
"23844","NT","2013-01-31",80,"MinorHazard"
"23845","NT","2013-03-01",56,"Safe"
"23846","NT","2013-03-02",50,"Safe"
"23847","NT","2013-03-03",54,"Safe"
"23848","NT","2013-03-04",54,"Safe"
"23849","NT","2013-03-05",43,"Safe"
"23850","NT","2013-03-06",46,"Safe"
"23851","NT","2013-03-07",48,"Safe"
"23852","NT","2013-03-08",54,"Safe"
"23853","NT","2013-03-09",61,"Safe"
"23854","NT","2013-03-10",57,"Safe"
"23855","NT","2013-03-11",50,"Safe"
"23856","NT","2013-03-12",57,"Safe"
"23857","NT","2013-03-13",59,"Safe"
"23858","NT","2013-03-14",52,"Safe"
"23859","NT","2013-03-15",74,"MinorHazard"
"23860","NT","2013-03-16",63,"MinorHazard"
"23861","NT","2013-03-17",46,"Safe"
"23862","NT","2013-03-18",35,"Safe"
"23863","NT","2013-03-19",52,"Safe"
"23864","NT","2013-03-20",33,"Safe"
"23865","NT","2013-03-21",39,"Safe"
"23866","NT","2013-03-22",35,"Safe"
"23867","NT","2013-03-23",46,"Safe"
"23868","NT","2013-03-24",61,"Safe"
"23869","NT","2013-03-25",56,"Safe"
"23870","NT","2013-03-26",46,"Safe"
"23871","NT","2013-03-27",70,"MinorHazard"
"23872","NT","2013-03-28",46,"Safe"
"23873","NT","2013-03-29",50,"Safe"
"23874","NT","2013-03-30",54,"Safe"
"23875","NT","2013-03-31",43,"Safe"
"23876","NT","2013-04-01",44,"Safe"
"23877","NT","2013-04-02",50,"Safe"
"23878","NT","2013-04-03",46,"Safe"
"23879","NT","2013-04-04",59,"Safe"
"23880","NT","2013-04-05",41,"Safe"
"23881","NT","2013-04-06",48,"Safe"
"23882","NT","2013-04-07",43,"Safe"
"23883","NT","2013-04-08",50,"Safe"
"23884","NT","2013-04-09",50,"Safe"
"23885","NT","2013-04-10",56,"Safe"
"23886","NT","2013-04-11",59,"Safe"
"23887","NT","2013-04-12",46,"Safe"
"23888","NT","2013-04-13",33,"Safe"
"23889","NT","2013-04-14",31,"Safe"
"23890","NT","2013-04-15",31,"Safe"
"23891","NT","2013-04-16",35,"Safe"
"23892","NT","2013-04-17",35,"Safe"
"23893","NT","2013-04-18",52,"Safe"
"23894","NT","2013-04-19",37,"Safe"
"23895","NT","2013-04-20",33,"Safe"
"23896","NT","2013-04-21",57,"Safe"
"23897","NT","2013-04-22",33,"Safe"
"23898","NT","2013-04-23",44,"Safe"
"23899","NT","2013-04-24",41,"Safe"
"23900","NT","2013-04-25",43,"Safe"
"23901","NT","2013-04-26",48,"Safe"
"23902","NT","2013-04-27",44,"Safe"
"23903","NT","2013-04-28",41,"Safe"
"23904","NT","2013-04-29",33,"Safe"
"23905","NT","2013-04-30",43,"Safe"
"23906","NT","2013-05-01",48,"Safe"
"23907","NT","2013-05-02",44,"Safe"
"23908","NT","2013-05-03",46,"Safe"
"23909","NT","2013-05-04",46,"Safe"
"23910","NT","2013-05-05",39,"Safe"
"23911","NT","2013-05-06",41,"Safe"
"23912","NT","2013-05-07",43,"Safe"
"23913","NT","2013-05-08",48,"Safe"
"23914","NT","2013-05-09",41,"Safe"
"23915","NT","2013-05-10",37,"Safe"
"23916","NT","2013-05-11",61,"Safe"
"23917","NT","2013-05-12",44,"Safe"
"23918","NT","2013-05-13",39,"Safe"
"23919","NT","2013-05-14",57,"Safe"
"23920","NT","2013-05-15",33,"Safe"
"23921","NT","2013-05-16",41,"Safe"
"23922","NT","2013-05-17",41,"Safe"
"23923","NT","2013-05-18",44,"Safe"
"23924","NT","2013-05-19",44,"Safe"
"23925","NT","2013-05-20",48,"Safe"
"23926","NT","2013-05-21",59,"Safe"
"23927","NT","2013-05-22",35,"Safe"
"23928","NT","2013-05-23",39,"Safe"
"23929","NT","2013-05-24",50,"Safe"
"23930","NT","2013-05-25",50,"Safe"
"23931","NT","2013-05-26",46,"Safe"
"23932","NT","2013-05-27",44,"Safe"
"23933","NT","2013-05-28",39,"Safe"
"23934","NT","2013-05-29",43,"Safe"
"23935","NT","2013-05-30",43,"Safe"
"23936","NT","2013-05-31",43,"Safe"
"23937","NT","2013-06-01",43,"Safe"
"23938","NT","2013-06-02",50,"Safe"
"23939","NT","2013-06-03",48,"Safe"
"23940","NT","2013-06-04",44,"Safe"
"23941","NT","2013-06-05",44,"Safe"
"23942","NT","2013-06-06",41,"Safe"
"23943","NT","2013-06-07",50,"Safe"
"23944","NT","2013-06-08",57,"Safe"
"23945","NT","2013-06-09",50,"Safe"
"23946","NT","2013-06-10",39,"Safe"
"23947","NT","2013-06-11",43,"Safe"
"23948","NT","2013-06-12",41,"Safe"
"23949","NT","2013-06-13",41,"Safe"
"23950","NT","2013-06-14",44,"Safe"
"23951","NT","2013-06-15",46,"Safe"
"23952","NT","2013-06-16",35,"Safe"
"23953","NT","2013-06-17",41,"Safe"
"23954","NT","2013-06-18",41,"Safe"
"23955","NT","2013-06-19",39,"Safe"
"23956","NT","2013-06-20",43,"Safe"
"23957","NT","2013-06-21",52,"Safe"
"23958","NT","2013-06-22",43,"Safe"
"23959","NT","2013-06-23",48,"Safe"
"23960","NT","2013-06-24",52,"Safe"
"23961","NT","2013-06-25",44,"Safe"
"23962","NT","2013-06-26",33,"Safe"
"23963","NT","2013-06-27",30,"Safe"
"23964","NT","2013-06-28",35,"Safe"
"23965","NT","2013-06-29",48,"Safe"
"23966","NT","2013-06-30",56,"Safe"
"23967","NT","2013-07-01",56,"Safe"
"23968","NT","2013-07-02",54,"Safe"
"23969","NT","2013-07-03",41,"Safe"
"23970","NT","2013-07-04",35,"Safe"
"23971","NT","2013-07-05",37,"Safe"
"23972","NT","2013-07-06",39,"Safe"
"23973","NT","2013-07-07",46,"Safe"
"23974","NT","2013-07-08",48,"Safe"
"23975","NT","2013-07-09",57,"Safe"
"23976","NT","2013-07-10",50,"Safe"
"23977","NT","2013-07-11",52,"Safe"
"23978","NT","2013-07-12",44,"Safe"
"23979","NT","2013-07-13",48,"Safe"
"23980","NT","2013-07-14",50,"Safe"
"23981","NT","2013-07-15",56,"Safe"
"23982","NT","2013-07-16",56,"Safe"
"23983","NT","2013-07-17",67,"MinorHazard"
"23984","NT","2013-07-18",41,"Safe"
"23985","NT","2013-07-19",37,"Safe"
"23986","NT","2013-07-20",44,"Safe"
"23987","NT","2013-07-21",41,"Safe"
"23988","NT","2013-07-22",46,"Safe"
"23989","NT","2013-07-23",50,"Safe"
"23990","NT","2013-07-24",50,"Safe"
